,TS_OX1_RS,TS_OX1_SM,TS_OX1_SCM,TS_OX1_IM
950,-21734.956791797034,-15473.53527860032,-14937.507415020415,-15950.717214072298
951,-21734.956791797034,-15473.53527860032,-14937.507415020415,-15950.717214072298
952,-21734.984198419785,-15473.53527860032,-14937.507415020415,-15950.717214072298
953,-21734.984198419785,-15473.53527860032,-14937.507415020415,-15950.717214072298
954,-21734.984198419785,-15473.53527860032,-14937.507415020415,-15950.717214072298
955,-21734.984198419785,-15473.53527860032,-14937.507415020415,-15950.717214072298
956,-21734.984198419785,-15473.53527860032,-14937.507415020415,-15950.717214072298
957,-21735.260831490883,-15473.53527860032,-14937.507415020415,-15950.717214072298
958,-22012.005439665176,-15473.53527860032,-14937.507415020415,-15950.717214072298
959,-22012.005439665176,-15473.53527860032,-14937.507415020415,-15950.717214072298
960,-22012.005439665176,-15473.53527860032,-14937.507415020415,-15950.7172140723
961,-22012.005439665176,-15473.53527860032,-14937.507415020415,-15950.717214072298
962,-22012.005439665176,-15473.53527860032,-14937.507415020415,-15950.717214072298
963,-22026.411038958842,-15473.53527860032,-14937.507415020415,-15950.717214072298
964,-22026.411038958842,-15473.53527860032,-14937.507415020415,-15950.717214072298
965,-22026.411038958842,-15473.53527860032,-14937.507415020415,-15950.717214072298
966,-22303.432280204233,-15473.53527860032,-14937.507415020415,-15950.717214072298
967,-22303.432280204233,-15473.53527860032,-14937.507415020415,-15950.717214072298
968,-22303.432280204233,-15473.53527860032,-14937.507415020415,-15950.717214072298
969,-22303.432280204233,-15473.53527860032,-14937.507415020415,-15950.717214072298
970,-22303.432280204233,-15473.53527860032,-14937.507415020415,-15950.717214072298
971,-22303.432280204233,-15473.53527860032,-14937.507415020415,-15950.717214072298
972,-22303.432280204233,-15473.53527860032,-14937.507415020415,-15950.717214072298
973,-22303.432280204233,-15473.53527860032,-14937.507415020415,-15950.717214072298
974,-22303.432280204233,-15473.53527860032,-14937.507415020415,-15950.717214072298
975,-22303.432280204233,-15473.53527860032,-14937.507415020415,-15950.717214072298
976,-22303.432280204233,-15473.53527860032,-14937.507415020415,-15950.717214072298
977,-22303.432280204233,-15473.53527860032,-14937.507415020415,-16029.519643068244
978,-22303.432280204233,-15473.53527860032,-14937.507415020415,-16029.519643068244
979,-22323.22518323984,-15473.53527860032,-14937.507415020415,-16029.519643068244
980,-22303.432280204233,-15473.53527860032,-14937.507415020415,-16029.519643068244
981,-22303.432280204233,-15473.53527860032,-14937.507415020415,-16103.577151238213
982,-22303.432280204233,-15473.53527860032,-14937.507415020415,-16103.577151238213
983,-22303.432280204233,-15473.53527860032,-14937.507415020415,-16103.577151238213
984,-22303.432280204233,-15473.53527860032,-14937.507415020415,-16103.577151238213
985,-22303.432280204233,-15473.53527860032,-14937.507415020415,-16103.577151238213
986,-22303.432280204233,-15473.53527860032,-14937.507415020415,-16103.577151238216
987,-22303.432280204233,-15473.53527860032,-14937.507415020415,-16103.577151238216
988,-22405.90070248518,-15473.53527860032,-14937.507415020415,-16103.577151238216
989,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
990,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
991,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
992,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
993,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
994,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
995,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
996,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
997,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
998,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
999,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1000,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1001,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1002,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1003,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1004,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1005,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1006,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1007,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1008,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1009,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1010,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1011,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1012,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.7172140723
1013,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1014,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1015,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1016,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1017,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1018,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1019,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1020,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1021,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1022,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1023,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1024,-22405.975279203776,-15473.53527860032,-14937.507415020415,-15950.717214072294
1025,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1026,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1027,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1028,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1029,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1030,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1031,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1032,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1033,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1034,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1035,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1036,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1037,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1038,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1039,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1040,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1041,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1042,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1043,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1044,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1045,-22405.90070248518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1046,-22405.949148458993,-15473.53527860032,-14937.507415020415,-15950.717214072298
1047,-22405.949148458993,-15473.53527860032,-14937.507415020415,-15952.823712349187
1048,-22405.949148458993,-15473.53527860032,-14937.507415020415,-15952.823712349187
1049,-22405.949148458993,-15473.53527860032,-14937.507415020415,-15952.823712349187
1050,-22405.949148458993,-15473.53527860032,-14937.507415020415,-15950.717214072294
1051,-22406.009232199394,-15473.53527860032,-14937.507415020415,-15950.717214072294
1052,-22405.949148458993,-15473.53527860032,-14937.507415020415,-15950.717214072294
1053,-22405.949148458993,-15473.53527860032,-14937.507415020415,-15950.717214072294
1054,-22405.949148458993,-15473.53527860032,-14937.507415020415,-15950.717214072294
1055,-22405.949148458993,-15473.53527860032,-14937.507415020415,-15950.717214072294
1056,-22405.949148458993,-15473.53527860032,-14937.507415020415,-15952.823712349187
1057,-22405.949148458993,-15473.53527860032,-14937.507415020415,-15950.717214072294
1058,-22405.949148458993,-15473.53527860032,-14937.507415020415,-15950.717214072294
1059,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1060,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1061,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1062,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1063,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1064,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1065,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1066,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1067,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1068,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1069,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1070,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1071,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1072,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1073,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1074,-22412.050915055257,-15473.53527860032,-14937.507415020415,-15950.717214072294
1075,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1076,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1077,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1078,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1079,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1080,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1081,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1082,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1083,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1084,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1085,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1086,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1087,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1088,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1089,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1090,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1091,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1092,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1093,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1094,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1095,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1096,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1097,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15952.823712349187
1098,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1099,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1100,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1101,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1102,-22472.564067336734,-15473.53527860032,-14937.507415020415,-15950.717214072294
1103,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1104,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1105,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1106,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072298
1107,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1108,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1109,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.717214072294
1110,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.71721407229
1111,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.71721407229
1112,-22412.0351332518,-15473.53527860032,-14937.507415020415,-15950.71721407229
1113,-22412.245574095024,-15473.53527860032,-14937.507415020415,-15786.171825204672
1114,-22412.245574095024,-15473.53527860032,-14937.507415020415,-15950.717214072294
1115,-22412.245574095024,-15473.53527860032,-14937.507415020415,-15786.171825204672
1116,-22412.245574095024,-15473.53527860032,-14937.507415020415,-15786.171825204672
1117,-22412.245574095024,-15473.53527860032,-14937.507415020415,-15487.700038293924
1118,-22412.245574095024,-15473.53527860032,-14937.507415020415,-15952.823712349185
